refYear,flowCode,partnerISO,cmdCode,cmdDesc,primaryValue,hsLabel,isParent,isSub,codeType,continent,partner_lat,partner_lon
2021,M,Denmark,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",28921567.3567712,Medical Instruments,True,False,parent,Europe,56.0,10.0
2021,M,Dominican Rep.,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",4446098.4441472,Medical Instruments,True,False,parent,Americas,18.7,-70.2
2021,M,Ecuador,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",166.17794400000002,Medical Instruments,True,False,parent,Americas,-1.8,-78.2
2021,M,Ethiopia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1574.6857264,Medical Instruments,True,False,parent,Africa,9.1,40.5
2021,M,Estonia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",72549.6465984,Medical Instruments,True,False,parent,Europe,58.6,25.0
2021,M,Faroe Isds,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",2632.8177648,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Finland,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",6248294.2475872,Medical Instruments,True,False,parent,Europe,61.9,25.7
2021,M,France,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",95655139.077176,Medical Instruments,True,False,parent,Europe,46.2,2.2
2021,M,Georgia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1114.1924960000001,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Germany,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",153165666.81815842,Medical Instruments,True,False,parent,Europe,51.2,10.5
2021,M,Ghana,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",109.11704160000002,Medical Instruments,True,False,parent,Africa,7.9,-1.0
2021,M,Greece,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",223686.4007136,Medical Instruments,True,False,parent,Europe,39.1,21.8
2021,M,Guatemala,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",3520.7683872000002,Medical Instruments,True,False,parent,Americas,15.8,-90.2
2021,M,Guyana,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1946.0826608,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,"China, Hong Kong SAR",9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",324450.24369120004,Medical Instruments,True,False,parent,Asia,22.3,114.2
2021,M,Hungary,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",4853450.4133056,Medical Instruments,True,False,parent,Europe,47.2,19.5
2021,M,Iceland,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",23535.18884,Medical Instruments,True,False,parent,Europe,64.9,-19.0
2021,M,Indonesia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",507451.10036000004,Medical Instruments,True,False,parent,Asia,-0.8,113.9
2021,M,Iran,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",5409.790145600001,Medical Instruments,True,False,parent,Middle East,32.4,53.7
2021,M,Ireland,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",10672765.5458,Medical Instruments,True,False,parent,Europe,53.4,-8.0
2021,M,Israel,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",9053330.342464,Medical Instruments,True,False,parent,Middle East,31.0,34.9
2021,M,Italy,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",21297655.8526928,Medical Instruments,True,False,parent,Europe,41.9,12.6
2021,M,Jamaica,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",56.059611200000006,Medical Instruments,True,False,parent,Americas,18.1,-77.3
2021,M,Japan,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",29805421.303296003,Medical Instruments,True,False,parent,Asia,36.2,138.3
2021,M,Kazakhstan,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1652.7686656,Medical Instruments,True,False,parent,Asia,48.0,66.9
2021,M,Jordan,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",3362.59908,Medical Instruments,True,False,parent,Middle East,30.6,36.2
2021,M,Rep. of Korea,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",3335583.9141744003,Medical Instruments,True,False,parent,Asia,35.9,127.8
2021,M,Kuwait,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1880.0118304000002,Medical Instruments,True,False,parent,Middle East,29.3,47.5
2021,M,Lebanon,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",3052.26652,Medical Instruments,True,False,parent,Middle East,33.9,35.9
2021,M,Lithuania,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",166104.77356640002,Medical Instruments,True,False,parent,Europe,55.2,23.9
2021,M,Luxembourg,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",30959.134212800003,Medical Instruments,True,False,parent,Europe,49.8,6.1
2021,M,"China, Macao SAR",9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",370.3964896,Medical Instruments,True,False,parent,Asia,22.2,113.5
2021,M,Malawi,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",14089.0787568,Medical Instruments,True,False,parent,Africa,0.0,0.0
2021,M,Malaysia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",6376400.3535952,Medical Instruments,True,False,parent,Asia,4.2,108.0
2021,M,Malta,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",65307.8955968,Medical Instruments,True,False,parent,Europe,35.9,14.5
2021,M,Mauritius,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1466.569976,Medical Instruments,True,False,parent,Africa,-20.3,57.6
2021,M,Mexico,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",116846462.12699361,Medical Instruments,True,False,parent,Americas,23.6,-102.6
2021,M,Montenegro,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",290.310968,Medical Instruments,True,False,parent,Europe,0.0,0.0
2021,M,Morocco,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",2286.4471856,Medical Instruments,True,False,parent,Africa,31.8,-7.1
2021,M,Oman,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",245.26217440000002,Medical Instruments,True,False,parent,Middle East,21.5,55.9
2021,M,Netherlands,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",68086811.0267632,Medical Instruments,True,False,parent,Europe,52.1,5.3
2021,M,New Zealand,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",808794.6138944001,Medical Instruments,True,False,parent,Oceania,-40.9,174.9
2021,M,Nicaragua,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",20784.244105600003,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Niger,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1703.8235136,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Nigeria,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",939.0046240000001,Medical Instruments,True,False,parent,Africa,9.1,8.7
2021,M,Norfolk Isds,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1911.0450864000002,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Norway,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",438072.8485424,Medical Instruments,True,False,parent,Europe,60.5,8.5
2021,M,United States Minor Outlying Islands,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",99941.9631856,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Pakistan,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1008009.8241711999,Medical Instruments,True,False,parent,Asia,30.4,69.3
2021,M,Panama,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",655.701848,Medical Instruments,True,False,parent,Americas,8.5,-80.8
2021,M,Paraguay,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",41.0436288,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Peru,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",33.034992,Medical Instruments,True,False,parent,Americas,-9.2,-75.0
2021,M,Philippines,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",10911.677921600001,Medical Instruments,True,False,parent,Asia,12.9,121.8
2021,M,Poland,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",7018685.760304,Medical Instruments,True,False,parent,Europe,51.9,19.1
2021,M,Portugal,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1121513.301608,Medical Instruments,True,False,parent,Europe,39.4,-8.2
2021,M,Qatar,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",925.9912240000001,Medical Instruments,True,False,parent,Middle East,25.4,51.2
2021,M,Romania,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",943666.9608448001,Medical Instruments,True,False,parent,Europe,45.9,24.9
2021,M,Russian Federation,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",54049.847096000005,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Saudi Arabia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",11962.8034608,Medical Instruments,True,False,parent,Middle East,23.9,45.1
2021,M,Serbia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",42376.35331200001,Medical Instruments,True,False,parent,Europe,0.0,0.0
2021,M,Sierra Leone,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",466.49928480000005,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,India,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1810345.5258096,Medical Instruments,True,False,parent,Asia,20.6,78.9
2021,M,Singapore,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",9123863.8312528,Medical Instruments,True,False,parent,Asia,1.3,103.8
2021,M,Slovakia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",718689.1780272,Medical Instruments,True,False,parent,Europe,48.7,19.7
2021,M,Viet Nam,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",829109.3556880001,Medical Instruments,True,False,parent,Asia,14.1,108.3
2021,M,Slovenia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",720568.1894128,Medical Instruments,True,False,parent,Europe,46.1,14.8
2021,M,Somalia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",4.0043184,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,South Africa,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",257864.9806816,Medical Instruments,True,False,parent,Africa,-30.6,22.9
2021,M,Spain,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",2966552.9580896003,Medical Instruments,True,False,parent,Europe,40.0,-4.0
2021,M,Eswatini,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",2305.4674864000003,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Sweden,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1897085.3587232002,Medical Instruments,True,False,parent,Europe,63.0,16.0
2021,M,Switzerland,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",52211683.643902406,Medical Instruments,True,False,parent,Europe,46.8,8.2
2021,M,Thailand,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",5165795.7015024,Medical Instruments,True,False,parent,Asia,15.9,100.9
2021,M,Tokelau,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",1783.9090352,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Trinidad and Tobago,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",155.16628,Medical Instruments,True,False,parent,Americas,0.0,0.0
2021,M,United Arab Emirates,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",151999.677536,Medical Instruments,True,False,parent,Middle East,23.4,53.8
2021,M,Tunisia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",2548066.0721632005,Medical Instruments,True,False,parent,Africa,33.9,9.5
2021,M,Türkiye,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",399853.94431840006,Medical Instruments,True,False,parent,Europe,38.9,35.2
2021,M,Turkmenistan,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",24138.8345488,Medical Instruments,True,False,parent,Asia,0.0,0.0
2021,M,Turks and Caicos Isds,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",87.0928672,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,Ukraine,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",301.322632,Medical Instruments,True,False,parent,Europe,48.4,31.2
2021,M,North Macedonia,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",426.4561008,Medical Instruments,True,False,parent,Europe,0.0,0.0
2021,M,Egypt,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",17659.9007008,Medical Instruments,True,False,parent,Africa,26.8,30.8
2021,M,United Kingdom,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",164455663.9565584,Medical Instruments,True,False,parent,Europe,55.4,-3.4
2021,M,United Rep. of Tanzania,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",33.034992,Medical Instruments,True,False,parent,Other,0.0,0.0
2021,M,USA,9018,"Instruments and appliances used in medical, surgical, dental or veterinary scien",429939182.14804006,Medical Instruments,True,False,parent,Americas,39.5,-98.4
2021,M,Andorra,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",8138.7107056,Catheters and Cannulae,False,True,sub,Other,0.0,0.0
2021,M,Argentina,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",413.4427008,Catheters and Cannulae,False,True,sub,Americas,-38.4,-63.6
2021,M,Australia,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",49001.443512000005,Catheters and Cannulae,False,True,sub,Oceania,-25.3,133.8
2021,M,Austria,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1745202.8060192,Catheters and Cannulae,False,True,sub,Europe,47.5,14.6
2021,M,Belgium,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",3229303.1674384,Catheters and Cannulae,False,True,sub,Europe,50.5,4.5
2021,M,Bosnia Herzegovina,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",61.065220800000006,Catheters and Cannulae,False,True,sub,Europe,0.0,0.0
2021,M,Brazil,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",304064.42545760004,Catheters and Cannulae,False,True,sub,Americas,-14.2,-51.9
2021,M,Belarus,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",826.8845552,Catheters and Cannulae,False,True,sub,Europe,0.0,0.0
2021,M,Canada,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",670342.435072,Catheters and Cannulae,False,True,sub,Americas,56.1,-106.3
2021,M,Chile,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2645.8320112,Catheters and Cannulae,False,True,sub,Americas,-35.7,-71.5
2021,M,China,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2471392.0114688003,Catheters and Cannulae,False,True,sub,Asia,35.9,104.2
2021,M,Christmas Isds,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",22716.3120752,Catheters and Cannulae,False,True,sub,Other,0.0,0.0
2021,M,Colombia,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",36095.63110880001,Catheters and Cannulae,False,True,sub,Americas,4.6,-74.3
2021,M,Costa Rica,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",36776639.2613392,Catheters and Cannulae,False,True,sub,Americas,9.7,-83.8
2021,M,Czechia,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",54161.96716480001,Catheters and Cannulae,False,True,sub,Europe,49.8,15.5
2021,M,Denmark,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1966792.9634016003,Catheters and Cannulae,False,True,sub,Europe,56.0,10.0
2021,M,Dominican Rep.,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1477339.1243936,Catheters and Cannulae,False,True,sub,Americas,18.7,-70.2
2021,M,Ecuador,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",88.09415840000001,Catheters and Cannulae,False,True,sub,Americas,-1.8,-78.2
2021,M,Ethiopia,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",749.8020608,Catheters and Cannulae,False,True,sub,Africa,9.1,40.5
2021,M,Faroe Isds,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1107.1851504,Catheters and Cannulae,False,True,sub,Other,0.0,0.0
2021,M,Finland,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2743662.4095216,Catheters and Cannulae,False,True,sub,Europe,61.9,25.7
2021,M,France,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",15951645.275984,Catheters and Cannulae,False,True,sub,Europe,46.2,2.2
2021,M,Germany,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",27086664.548948802,Catheters and Cannulae,False,True,sub,Europe,51.2,10.5
2021,M,Greece,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",22577.1630688,Catheters and Cannulae,False,True,sub,Europe,39.1,21.8
2021,M,Guatemala,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2096.2433312,Catheters and Cannulae,False,True,sub,Americas,15.8,-90.2
2021,M,"China, Hong Kong SAR",901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",125508.3258176,Catheters and Cannulae,False,True,sub,Asia,22.3,114.2
2021,M,Hungary,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",146560.85671680002,Catheters and Cannulae,False,True,sub,Europe,47.2,19.5
2021,M,Indonesia,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",186599.70884160002,Catheters and Cannulae,False,True,sub,Asia,-0.8,113.9
2021,M,Iran,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1030.102656,Catheters and Cannulae,False,True,sub,Middle East,32.4,53.7
2021,M,Israel,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",440670.6287328,Catheters and Cannulae,False,True,sub,Middle East,31.0,34.9
2021,M,Italy,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2013621.081088,Catheters and Cannulae,False,True,sub,Europe,41.9,12.6
2021,M,Japan,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",9565029.989944002,Catheters and Cannulae,False,True,sub,Asia,36.2,138.3
2021,M,Kazakhstan,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",245.26217440000002,Catheters and Cannulae,False,True,sub,Asia,48.0,66.9
2021,M,Rep. of Korea,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",337153.8392848,Catheters and Cannulae,False,True,sub,Asia,35.9,127.8
2021,M,Malawi,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",489.523904,Catheters and Cannulae,False,True,sub,Africa,0.0,0.0
2021,M,Malaysia,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2028185.6690576002,Catheters and Cannulae,False,True,sub,Asia,4.2,108.0
2021,M,Malta,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",50009.52284,Catheters and Cannulae,False,True,sub,Europe,35.9,14.5
2021,M,Mauritius,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1441.5427744,Catheters and Cannulae,False,True,sub,Africa,-20.3,57.6
2021,M,Mexico,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",86918118.2651152,Catheters and Cannulae,False,True,sub,Americas,23.6,-102.6
2021,M,Netherlands,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",33796824.109048,Catheters and Cannulae,False,True,sub,Europe,52.1,5.3
2021,M,New Zealand,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",65565.17157280001,Catheters and Cannulae,False,True,sub,Oceania,-40.9,174.9
2021,M,Nicaragua,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",3198.422872,Catheters and Cannulae,False,True,sub,Other,0.0,0.0
2021,M,Norfolk Isds,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1911.0450864000002,Catheters and Cannulae,False,True,sub,Other,0.0,0.0
2021,M,Norway,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1800.9276,Catheters and Cannulae,False,True,sub,Europe,60.5,8.5
2021,M,United States Minor Outlying Islands,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",92004.4679984,Catheters and Cannulae,False,True,sub,Other,0.0,0.0
2021,M,Pakistan,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2730.9231424000004,Catheters and Cannulae,False,True,sub,Asia,30.4,69.3
2021,M,Philippines,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2853.0535840000002,Catheters and Cannulae,False,True,sub,Asia,12.9,121.8
2021,M,Poland,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1394071.0067552,Catheters and Cannulae,False,True,sub,Europe,51.9,19.1
2021,M,Portugal,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",3975.2547168000006,Catheters and Cannulae,False,True,sub,Europe,39.4,-8.2
2021,M,Russian Federation,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",127.13605120000001,Catheters and Cannulae,False,True,sub,Other,0.0,0.0
2021,M,Saudi Arabia,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",657.703584,Catheters and Cannulae,False,True,sub,Middle East,23.9,45.1
2021,M,Sierra Leone,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",466.49928480000005,Catheters and Cannulae,False,True,sub,Other,0.0,0.0
2021,M,India,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",946375.8606592001,Catheters and Cannulae,False,True,sub,Asia,20.6,78.9
2021,M,Singapore,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",3874202.3716112003,Catheters and Cannulae,False,True,sub,Asia,1.3,103.8
2021,M,Slovakia,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",21880.417592,Catheters and Cannulae,False,True,sub,Europe,48.7,19.7
2021,M,Viet Nam,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",310805.6400448,Catheters and Cannulae,False,True,sub,Asia,14.1,108.3
2021,M,South Africa,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",2191.3456816,Catheters and Cannulae,False,True,sub,Africa,-30.6,22.9
2021,M,Spain,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",58095.176115199996,Catheters and Cannulae,False,True,sub,Europe,40.0,-4.0
2021,M,Sweden,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",92839.3611904,Catheters and Cannulae,False,True,sub,Europe,63.0,16.0
2021,M,Switzerland,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",24191430.920574404,Catheters and Cannulae,False,True,sub,Europe,46.8,8.2
2021,M,Thailand,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1900788.322328,Catheters and Cannulae,False,True,sub,Asia,15.9,100.9
2021,M,United Arab Emirates,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1532.6399600000002,Catheters and Cannulae,False,True,sub,Middle East,23.4,53.8
2021,M,Türkiye,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",174993.2871792,Catheters and Cannulae,False,True,sub,Europe,38.9,35.2
2021,M,Egypt,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",7917.4735952,Catheters and Cannulae,False,True,sub,Africa,26.8,30.8
2021,M,United Kingdom,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",31712031.8563328,Catheters and Cannulae,False,True,sub,Europe,55.4,-3.4
2021,M,USA,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",200617379.09452003,Catheters and Cannulae,False,True,sub,Americas,39.5,-98.4
2021,M,Andorra,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",11912.749904,Other Medical Instruments,False,True,sub,Other,0.0,0.0
2021,M,Argentina,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",2031.1737920000003,Other Medical Instruments,False,True,sub,Americas,-38.4,-63.6
2021,M,Australia,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",1085323.5694400002,Other Medical Instruments,False,True,sub,Oceania,-25.3,133.8
2021,M,Austria,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",14869560.172600001,Other Medical Instruments,False,True,sub,Europe,47.5,14.6
2021,M,Bahrain,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",11.011664,Other Medical Instruments,False,True,sub,Middle East,26.0,50.6
2021,M,Bangladesh,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",119.12741440000002,Other Medical Instruments,False,True,sub,Asia,23.7,90.4
2021,M,Barbados,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",1996.1362176,Other Medical Instruments,False,True,sub,Americas,0.0,0.0
2021,M,Belgium,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",12937588.475921601,Other Medical Instruments,False,True,sub,Europe,50.5,4.5
2021,M,Bosnia Herzegovina,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",639174.0775504,Other Medical Instruments,False,True,sub,Europe,0.0,0.0
2021,M,Brazil,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",24347.0574128,Other Medical Instruments,False,True,sub,Americas,-14.2,-51.9
2021,M,Solomon Isds,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",1310.4024048,Other Medical Instruments,False,True,sub,Other,0.0,0.0
2021,M,Bulgaria,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",2307.4692224,Other Medical Instruments,False,True,sub,Europe,42.7,25.5
2021,M,Cambodia,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",1416.5164192,Other Medical Instruments,False,True,sub,Asia,0.0,0.0
2021,M,Canada,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",852842.7561728001,Other Medical Instruments,False,True,sub,Americas,56.1,-106.3
2021,M,Chile,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",7311.825304000001,Other Medical Instruments,False,True,sub,Americas,-35.7,-71.5
2021,M,China,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",14156493.011054402,Other Medical Instruments,False,True,sub,Asia,35.9,104.2
2021,M,Colombia,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",11169.9543424,Other Medical Instruments,False,True,sub,Americas,4.6,-74.3
2021,M,Dem. Rep. of the Congo,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",37.039310400000005,Other Medical Instruments,False,True,sub,Africa,0.0,0.0
2021,M,Costa Rica,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",2685486.1457472,Other Medical Instruments,False,True,sub,Americas,9.7,-83.8
2021,M,Czechia,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",130746.93240959999,Other Medical Instruments,False,True,sub,Europe,49.8,15.5
2021,M,Denmark,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",3951420.0140847997,Other Medical Instruments,False,True,sub,Europe,56.0,10.0
2021,M,Dominican Rep.,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",2951656.0150784003,Other Medical Instruments,False,True,sub,Americas,18.7,-70.2
2021,M,Ecuador,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",78.08378560000001,Other Medical Instruments,False,True,sub,Americas,-1.8,-78.2
2021,M,Estonia,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 90",65938.57108960001,Other Medical Instruments,False,True,sub,Europe,58.6,25.0
